,Trial
987,1.6215883493423462
988,1.6217011213302612
989,1.6216539144515991
990,1.621734857559204
991,1.6216671466827393
992,1.6219463348388672
993,1.6217454671859741
994,1.6218894720077515
995,1.6216226816177368
996,1.6218737363815308
997,1.621871829032898
998,1.62173330783844
999,1.6218464374542236
1000,1.6215623617172241
1001,1.6217619180679321
1002,1.6217235326766968
1003,1.621668815612793
1004,1.6215200424194336
1005,1.6219112873077393
1006,1.6216974258422852
1007,1.621567964553833
1008,1.6217306852340698
1009,1.621619462966919
1010,1.621842622756958
1011,1.6219004392623901
1012,1.6217758655548096
1013,1.6217983961105347
1014,1.6217654943466187
1015,1.6215718984603882
1016,1.6216586828231812
1017,1.6217399835586548
1018,1.6218420267105103
1019,1.6217155456542969
1020,1.6216484308242798
1021,1.6218559741973877
1022,1.6218947172164917
1023,1.6218000650405884
1024,1.6217330694198608
1025,1.6217663288116455
1026,1.621773362159729
1027,1.6217905282974243
1028,1.621897578239441
1029,1.6218572854995728
1030,1.6217546463012695
1031,1.6219513416290283
1032,1.6218500137329102
1033,1.6217565536499023
1034,1.6216539144515991
1035,1.6217657327651978
1036,1.6218494176864624
1037,1.621603012084961
1038,1.6217368841171265
1039,1.6219170093536377
1040,1.6220759153366089
1041,1.621808409690857
1042,1.6218231916427612
1043,1.621832251548767
1044,1.6218312978744507
1045,1.6218565702438354
1046,1.6216042041778564
1047,1.6218976974487305
1048,1.6216961145401
1049,1.621393084526062
1050,1.62154221534729
1051,1.621840476989746
1052,1.621760606765747
1053,1.6218397617340088
1054,1.6218127012252808
1055,1.6218178272247314
1056,1.621841311454773
1057,1.6216309070587158
1058,1.6218143701553345
1059,1.6219898462295532
1060,1.6216185092926025
1061,1.6217981576919556
1062,1.621805191040039
1063,1.6215673685073853
1064,1.6216109991073608
1065,1.6216903924942017
1066,1.6218563318252563
1067,1.6216310262680054
1068,1.6217939853668213
1069,1.6219085454940796
1070,1.6217586994171143
1071,1.6218395233154297
1072,1.6217838525772095
1073,1.6218595504760742
1074,1.6219542026519775
1075,1.621817946434021
1076,1.6217774152755737
1077,1.6219838857650757
1078,1.6217344999313354
1079,1.6218748092651367
1080,1.6218023300170898
1081,1.6216099262237549
1082,1.621625542640686
1083,1.6218194961547852
1084,1.6218055486679077
1085,1.6217613220214844
1086,1.6215492486953735
1087,1.6216992139816284
1088,1.621761679649353
1089,1.6214455366134644
1090,1.6219061613082886
1091,1.62152898311615
1092,1.6217371225357056
1093,1.6216455698013306
1094,1.621577262878418
1095,1.6216049194335938
1096,1.6218197345733643
1097,1.6218031644821167
1098,1.6218684911727905
1099,1.6217272281646729
1100,1.621724009513855
1101,1.621639609336853
1102,1.6218980550765991
1103,1.621782660484314
1104,1.6217283010482788
1105,1.6216052770614624
1106,1.6219879388809204
1107,1.621675729751587
1108,1.621792197227478
1109,1.6218916177749634
1110,1.6217936277389526
1111,1.6217621564865112
1112,1.6216610670089722
1113,1.621769905090332
1114,1.6218734979629517
1115,1.6218000650405884
1116,1.6217397451400757
1117,1.6215845346450806
1118,1.6216808557510376
1119,1.6217663288116455
1120,1.621846079826355
1121,1.6218454837799072
1122,1.6217634677886963
1123,1.621804118156433
1124,1.6216157674789429
1125,1.6216791868209839
1126,1.6218900680541992
1127,1.6218544244766235
1128,1.6218677759170532
1129,1.6216176748275757
1130,1.6219714879989624
1131,1.6219348907470703
1132,1.6217437982559204
1133,1.6216020584106445
1134,1.6218770742416382
1135,1.6216996908187866
1136,1.621890664100647
1137,1.62189519405365
1138,1.6218252182006836
1139,1.6217268705368042
1140,1.621825098991394
1141,1.6216543912887573
1142,1.6214485168457031
1143,1.6217985153198242
1144,1.6218308210372925
1145,1.6216922998428345
1146,1.6219581365585327
1147,1.6217803955078125
1148,1.6217536926269531
1149,1.6217460632324219
1150,1.6216497421264648
1151,1.621644377708435
1152,1.621881365776062
1153,1.6221214532852173
1154,1.621706247329712
1155,1.62179696559906
1156,1.6218016147613525
1157,1.6218315362930298
1158,1.6216672658920288
1159,1.6218293905258179
1160,1.6218845844268799
1161,1.6217749118804932
1162,1.6217230558395386
1163,1.6217390298843384
1164,1.6219764947891235
1165,1.6219667196273804
1166,1.6217693090438843
1167,1.6216020584106445
1168,1.6218427419662476
1169,1.6215969324111938
1170,1.6217005252838135
1171,1.6216118335723877
1172,1.6218353509902954
1173,1.6218538284301758
1174,1.6216973066329956
1175,1.6216953992843628
1176,1.6218035221099854
1177,1.621858835220337
1178,1.6217902898788452
1179,1.6218452453613281
1180,1.6217306852340698
1181,1.6216964721679688
1182,1.6216306686401367
1183,1.6218754053115845
1184,1.6215962171554565
1185,1.6214735507965088
1186,1.6216366291046143
1187,1.6217966079711914
1188,1.621860146522522
1189,1.6218769550323486
1190,1.6218470335006714
1191,1.6218938827514648
1192,1.6217495203018188
1193,1.6217809915542603
1194,1.6218475103378296
1195,1.6219618320465088
1196,1.6217727661132812
1197,1.6216890811920166
1198,1.6216896772384644
1199,1.6217386722564697
1200,1.6218185424804688
1201,1.6218451261520386
1202,1.6218489408493042
1203,1.621729850769043
1204,1.62187922000885
1205,1.6216665506362915
1206,1.6217777729034424
1207,1.6218448877334595
1208,1.6217886209487915
1209,1.6215898990631104
1210,1.6218518018722534
1211,1.6218594312667847
1212,1.6217416524887085
1213,1.6219005584716797
1214,1.621782898902893
1215,1.621833086013794
1216,1.6218900680541992
1217,1.6219221353530884
1218,1.621808409690857
1219,1.6217453479766846
1220,1.6218305826187134
1221,1.6219227313995361
1222,1.621987223625183
1223,1.6217787265777588
1224,1.6219234466552734
1225,1.621794581413269
1226,1.621721863746643
1227,1.6218655109405518
1228,1.6217387914657593
1229,1.6215794086456299
1230,1.621630311012268
1231,1.621877908706665
1232,1.6218159198760986
1233,1.6216554641723633
1234,1.6217117309570312
1235,1.6217889785766602
1236,1.6215866804122925
1237,1.621802568435669
1238,1.621949553489685
1239,1.6219007968902588
1240,1.6215652227401733
1241,1.6218931674957275
1242,1.621649980545044
1243,1.6219027042388916
1244,1.6218194961547852
1245,1.6218258142471313
1246,1.621761679649353
1247,1.6218153238296509
1248,1.6216506958007812
1249,1.6216639280319214
1250,1.6217577457427979
1251,1.621835708618164
1252,1.6218000650405884
1253,1.621577262878418
1254,1.621707558631897
1255,1.6217466592788696
1256,1.621673822402954
1257,1.6217468976974487
1258,1.6217901706695557
1259,1.621675729751587
1260,1.6220518350601196
1261,1.6217142343521118
1262,1.62184739112854
1263,1.6217483282089233
1264,1.6218925714492798
1265,1.6218212842941284
1266,1.6218279600143433
1267,1.6216261386871338
1268,1.621886134147644
1269,1.621702790260315
1270,1.621717095375061
1271,1.6216833591461182
1272,1.6216763257980347
1273,1.6217397451400757
1274,1.6216214895248413
1275,1.6218308210372925
1276,1.6218098402023315
1277,1.6216604709625244
1278,1.6219357252120972
1279,1.6218960285186768
1280,1.6218448877334595
1281,1.6219733953475952
1282,1.6219316720962524
1283,1.6218369007110596
1284,1.6215900182724
1285,1.621916651725769
1286,1.6217283010482788
1287,1.621850848197937
1288,1.6219745874404907
1289,1.621927261352539
1290,1.6217979192733765
1291,1.6219648122787476
1292,1.621897578239441
1293,1.6218881607055664
1294,1.6217201948165894
1295,1.6217409372329712
1296,1.6218332052230835
1297,1.621816873550415
1298,1.6218162775039673
1299,1.621736764907837
1300,1.6218985319137573
1301,1.6217187643051147
1302,1.6216410398483276
1303,1.6217269897460938
1304,1.6218260526657104
1305,1.6217526197433472
1306,1.6217771768569946
1307,1.6218534708023071
1308,1.6217231750488281
1309,1.6216936111450195
1310,1.621894121170044
1311,1.6218289136886597
1312,1.6216392517089844
1313,1.6217111349105835
1314,1.6216812133789062
1315,1.621726393699646
1316,1.6217926740646362
1317,1.6217412948608398
1318,1.6218931674957275
1319,1.6218798160552979
1320,1.6216903924942017
1321,1.6218550205230713
1322,1.6216402053833008
1323,1.621721625328064
1324,1.6218550205230713
1325,1.621550440788269
1326,1.6217502355575562
1327,1.6218079328536987
1328,1.6218029260635376
1329,1.6215966939926147
1330,1.6217597723007202
1331,1.6216799020767212
1332,1.6216434240341187
1333,1.6218550205230713
1334,1.621778130531311
1335,1.621654748916626
1336,1.6217460632324219
1337,1.6217260360717773
1338,1.6215829849243164
1339,1.621913194656372
1340,1.6217974424362183
1341,1.6217288970947266
1342,1.621720314025879
1343,1.6217968463897705
1344,1.6217201948165894
1345,1.6215332746505737
1346,1.6218184232711792
1347,1.621616244316101
1348,1.6217422485351562
1349,1.6217268705368042
1350,1.6217726469039917
1351,1.6216343641281128
1352,1.6219156980514526
1353,1.6217845678329468
1354,1.6216224431991577
1355,1.6216576099395752
1356,1.6219905614852905
1357,1.6216071844100952
1358,1.6217914819717407
1359,1.621550440788269
1360,1.6218153238296509
1361,1.621792197227478
1362,1.621911644935608
1363,1.6218130588531494
1364,1.62148118019104
1365,1.621885895729065
1366,1.6217873096466064
1367,1.6218279600143433
1368,1.6217670440673828
1369,1.6217278242111206
1370,1.62188720703125
1371,1.6217402219772339
1372,1.6215037107467651
1373,1.6217453479766846
1374,1.6217536926269531
1375,1.6216754913330078
1376,1.6216493844985962
1377,1.6217689514160156
1378,1.621790885925293
1379,1.6216566562652588
1380,1.621598482131958
1381,1.6216201782226562
1382,1.6219618320465088
1383,1.621850848197937
1384,1.6216528415679932
1385,1.6218448877334595
1386,1.6219065189361572
1387,1.6216179132461548
1388,1.6215251684188843
1389,1.6217316389083862
1390,1.6218016147613525
1391,1.621769905090332
1392,1.621806025505066
1393,1.6217262744903564
1394,1.6216566562652588
1395,1.62179696559906
1396,1.621960997581482
1397,1.6219059228897095
1398,1.6216353178024292
1399,1.6218637228012085
1400,1.6217583417892456
1401,1.6219278573989868
1402,1.6218723058700562
1403,1.6217005252838135
1404,1.6217842102050781
1405,1.6217241287231445
1406,1.6218318939208984
1407,1.6216789484024048
1408,1.6218713521957397
1409,1.6219114065170288
1410,1.6217178106307983
1411,1.621820092201233
1412,1.6217195987701416
1413,1.6218388080596924
1414,1.6219255924224854
1415,1.6218969821929932
1416,1.621836543083191
1417,1.6219103336334229
1418,1.621612787246704
1419,1.6216620206832886
1420,1.62188720703125
1421,1.621972680091858
1422,1.621776819229126
1423,1.6217316389083862
1424,1.6215914487838745
1425,1.6217950582504272
1426,1.6217142343521118
1427,1.6217586994171143
1428,1.6217355728149414
1429,1.6218327283859253
1430,1.6219110488891602
1431,1.6220062971115112
1432,1.6216529607772827
1433,1.621911883354187
1434,1.621903419494629
1435,1.6218103170394897
1436,1.6218702793121338
1437,1.6214693784713745
1438,1.621829867362976
1439,1.6216777563095093
1440,1.6216223239898682
1441,1.6218785047531128
1442,1.6216604709625244
1443,1.6218944787979126
1444,1.6216272115707397
1445,1.6215794086456299
1446,1.6216648817062378
1447,1.6216316223144531
1448,1.6218589544296265
1449,1.621677041053772
1450,1.622022032737732
1451,1.6219946146011353
1452,1.621679663658142
1453,1.6219154596328735
1454,1.6216121912002563
1455,1.6219549179077148
1456,1.621686339378357
1457,1.6216135025024414
1458,1.6216341257095337
1459,1.621917724609375
1460,1.6217390298843384
1461,1.621794581413269
1462,1.6219137907028198
1463,1.621707558631897
1464,1.621718406677246
1465,1.6218565702438354
1466,1.621677041053772
1467,1.6218401193618774
1468,1.6217445135116577
1469,1.6216741800308228
1470,1.6217044591903687
1471,1.6218286752700806
1472,1.6219536066055298
1473,1.621768593788147
1474,1.622040033340454
1475,1.6216421127319336
1476,1.6218146085739136
1477,1.6219967603683472
1478,1.6217197179794312
1479,1.6220492124557495
1480,1.6216646432876587
1481,1.6218016147613525
1482,1.6218633651733398
1483,1.6215680837631226
1484,1.6218973398208618
1485,1.6216691732406616
1486,1.6218496561050415
1487,1.6219080686569214
1488,1.6219450235366821
1489,1.6217397451400757
1490,1.6219431161880493
1491,1.621628999710083
1492,1.6218351125717163
1493,1.6217721700668335
1494,1.6216518878936768
1495,1.6218513250350952
1496,1.6216543912887573
1497,1.6218229532241821
1498,1.6217201948165894
1499,1.6216663122177124
1500,1.6218019723892212
1501,1.6217485666275024
1502,1.6218746900558472
1503,1.6218818426132202
1504,1.6218560934066772
1505,1.621904969215393
1506,1.621707797050476
1507,1.621785044670105
1508,1.6216017007827759
1509,1.6218067407608032
1510,1.621787667274475
1511,1.621867060661316
1512,1.6217411756515503
1513,1.6219223737716675
1514,1.621717095375061
1515,1.6217546463012695
1516,1.621850848197937
1517,1.6218560934066772
1518,1.6218395233154297
1519,1.6217241287231445
1520,1.6216201782226562
1521,1.6217845678329468
1522,1.6216896772384644
1523,1.6219669580459595
1524,1.6216071844100952
1525,1.6216925382614136
1526,1.621738314628601
1527,1.6217374801635742
1528,1.6217873096466064
1529,1.6218311786651611
1530,1.6218169927597046
1531,1.6216408014297485
1532,1.621806025505066
1533,1.621739387512207
1534,1.6216052770614624
1535,1.6219208240509033
1536,1.6218559741973877
1537,1.6217823028564453
1538,1.6217676401138306
1539,1.6218773126602173
1540,1.6217269897460938
1541,1.621839165687561
1542,1.6218376159667969
1543,1.6217844486236572
1544,1.6220163106918335
1545,1.6216353178024292
1546,1.621710181236267
1547,1.6215728521347046
1548,1.6216729879379272
1549,1.6215927600860596
1550,1.6216652393341064
1551,1.6219068765640259
1552,1.621895432472229
1553,1.62177312374115
1554,1.6217840909957886
1555,1.6216810941696167
1556,1.6216896772384644
1557,1.622046709060669
1558,1.621708869934082
1559,1.621912956237793
1560,1.6219154596328735
1561,1.6217941045761108
1562,1.6217979192733765
1563,1.6219309568405151
1564,1.6217806339263916
1565,1.6216992139816284
1566,1.6218969821929932
1567,1.6218067407608032
1568,1.621734857559204
1569,1.6219662427902222
1570,1.6218332052230835
1571,1.6215909719467163
1572,1.6215307712554932
1573,1.6216782331466675
1574,1.621900200843811
1575,1.6218477487564087
1576,1.6218864917755127
1577,1.6219195127487183
1578,1.6217920780181885
1579,1.6218502521514893
1580,1.6218856573104858
1581,1.6218432188034058
1582,1.6216535568237305
1583,1.6215847730636597
1584,1.6218996047973633
1585,1.6218856573104858
1586,1.6217783689498901
1587,1.6218481063842773
1588,1.621747612953186
1589,1.6219247579574585
1590,1.6217230558395386
1591,1.6218456029891968
1592,1.621703028678894
1593,1.6217683553695679
1594,1.6217939853668213
1595,1.6218229532241821
1596,1.6216415166854858
1597,1.6217972040176392
1598,1.621652603149414
1599,1.62191903591156
1600,1.621764063835144
1601,1.6218589544296265
1602,1.6216284036636353
1603,1.6218738555908203
1604,1.6215864419937134
1605,1.6218394041061401
1606,1.621841311454773
1607,1.6218006610870361
1608,1.621698021888733
1609,1.6217148303985596
1610,1.621669054031372
1611,1.6217674016952515
1612,1.6218105554580688
1613,1.6218904256820679
1614,1.621853232383728
1615,1.6217491626739502
1616,1.621943473815918
1617,1.6217262744903564
1618,1.6219459772109985
1619,1.6215463876724243
1620,1.6215622425079346
1621,1.6218286752700806
1622,1.6217962503433228
1623,1.6217926740646362
1624,1.621899962425232
1625,1.6217533349990845
1626,1.6219974756240845
1627,1.621808648109436
1628,1.6217011213302612
1629,1.6219154596328735
1630,1.6218219995498657
1631,1.6216928958892822
1632,1.6215940713882446
1633,1.6217575073242188
1634,1.621881365776062
1635,1.6217975616455078
1636,1.621759295463562
1637,1.6218866109848022
1638,1.6217113733291626
1639,1.6219110488891602
1640,1.6215734481811523
1641,1.6218284368515015
1642,1.6217634677886963
1643,1.6219528913497925
1644,1.6217548847198486
1645,1.62175714969635
1646,1.6216405630111694
1647,1.621703028678894
1648,1.621658205986023
1649,1.6219056844711304
1650,1.6217546463012695
1651,1.6217659711837769
1652,1.6218706369400024
1653,1.62157142162323
1654,1.621715784072876
1655,1.6215912103652954
1656,1.621828317642212
1657,1.6215733289718628
1658,1.621795892715454
1659,1.6217708587646484
1660,1.621989130973816
1661,1.6216318607330322
1662,1.6218994855880737
1663,1.6219921112060547
1664,1.6216810941696167
1665,1.6214967966079712
1666,1.621934175491333
1667,1.621746301651001
1668,1.6218174695968628
1669,1.621683120727539
1670,1.6217273473739624
1671,1.6218897104263306
1672,1.6219061613082886
1673,1.6217762231826782
1674,1.6217983961105347
1675,1.6218088865280151
1676,1.6218671798706055
1677,1.6217527389526367
1678,1.6219366788864136
1679,1.6220066547393799
1680,1.62177312374115
1681,1.6217902898788452
1682,1.6218513250350952
1683,1.6217774152755737
1684,1.621913194656372
1685,1.621609091758728
1686,1.6216639280319214
1687,1.6217416524887085
1688,1.6219452619552612
1689,1.6219234466552734
1690,1.6217716932296753
1691,1.6218827962875366
1692,1.6217466592788696
1693,1.62204110622406
1694,1.6219367980957031
1695,1.6218054294586182
1696,1.6218054294586182
1697,1.6219682693481445
1698,1.6216520071029663
1699,1.621834397315979
1700,1.6217777729034424
1701,1.6216709613800049
1702,1.6218359470367432
1703,1.621627688407898
1704,1.6219004392623901
1705,1.6218582391738892
1706,1.6219863891601562
1707,1.6217586994171143
1708,1.6217882633209229
1709,1.6218277215957642
1710,1.6216877698898315
1711,1.6216293573379517
1712,1.6215931177139282
1713,1.6218010187149048
1714,1.6216932535171509
1715,1.621855616569519
1716,1.6217819452285767
1717,1.6217365264892578
1718,1.6217845678329468
1719,1.6216058731079102
1720,1.6217329502105713
1721,1.6218124628067017
1722,1.621795892715454
1723,1.6217358112335205
1724,1.6218156814575195
1725,1.6219348907470703
1726,1.62193763256073
1727,1.621781587600708
1728,1.6218808889389038
1729,1.6217790842056274
1730,1.6219631433486938
1731,1.6218074560165405
1732,1.6218814849853516
1733,1.621808648109436
1734,1.6217119693756104
1735,1.62176513671875
1736,1.6216986179351807
1737,1.6215965747833252
1738,1.6218212842941284
1739,1.621755838394165
1740,1.6216726303100586
1741,1.6218546628952026
1742,1.621826410293579
1743,1.6218613386154175
1744,1.6217180490493774
1745,1.6218187808990479
1746,1.6218279600143433
1747,1.6218467950820923
1748,1.6219427585601807
1749,1.6219829320907593
1750,1.622008204460144
1751,1.6219290494918823
1752,1.6219751834869385
1753,1.6219662427902222
1754,1.6216518878936768
1755,1.6219366788864136
1756,1.621843934059143
1757,1.6219141483306885
1758,1.6216719150543213
1759,1.621964693069458
1760,1.6218169927597046
1761,1.6217035055160522
1762,1.62187922000885
1763,1.6217085123062134
1764,1.6217625141143799
1765,1.6219345331192017
1766,1.6217631101608276
1767,1.6219711303710938
1768,1.621782898902893
1769,1.6217974424362183
1770,1.6218355894088745
1771,1.6217421293258667
1772,1.621895432472229
1773,1.6216198205947876
1774,1.6218265295028687
1775,1.6219412088394165
1776,1.6219218969345093
1777,1.622022271156311
1778,1.6218575239181519
1779,1.6217504739761353
1780,1.6217358112335205
1781,1.6220520734786987
1782,1.6218643188476562
1783,1.6218292713165283
1784,1.621751070022583
1785,1.6216766834259033
1786,1.6216806173324585
1787,1.6218169927597046
1788,1.6219052076339722
1789,1.621856689453125
1790,1.6215943098068237
1791,1.621781587600708
1792,1.6217025518417358
1793,1.6218003034591675
1794,1.6216570138931274
1795,1.6218584775924683
1796,1.6219074726104736
1797,1.6218229532241821
1798,1.6218010187149048
1799,1.6218090057373047
1800,1.621633529663086
1801,1.6216503381729126
1802,1.6218206882476807
1803,1.62161123752594
1804,1.6218146085739136
1805,1.6219478845596313
1806,1.6216455698013306
1807,1.6218538284301758
1808,1.6216884851455688
1809,1.6216827630996704
1810,1.6217024326324463
1811,1.6215708255767822
1812,1.6217793226242065
1813,1.6217368841171265
1814,1.6218633651733398
1815,1.6220167875289917
1816,1.621890664100647
1817,1.6218492984771729
1818,1.6218578815460205
1819,1.6218388080596924
1820,1.6217660903930664
1821,1.6218973398208618
1822,1.6219090223312378
1823,1.6218160390853882
1824,1.6215648651123047
1825,1.6216562986373901
1826,1.621943473815918
1827,1.6218599081039429
1828,1.621889352798462
1829,1.6217842102050781
1830,1.6217215061187744
1831,1.622153878211975
1832,1.621938705444336
1833,1.6217243671417236
1834,1.6218808889389038
1835,1.6216968297958374
1836,1.6218500137329102
1837,1.6218122243881226
1838,1.6219183206558228
1839,1.6217859983444214
1840,1.6217478513717651
1841,1.621774673461914
1842,1.6218527555465698
1843,1.6220601797103882
1844,1.621755599975586
1845,1.621839165687561
1846,1.6218522787094116
1847,1.6217495203018188
1848,1.621827483177185
1849,1.6218303442001343
1850,1.6219778060913086
1851,1.621804118156433
1852,1.621537446975708
1853,1.6216459274291992
1854,1.6216446161270142
1855,1.6218063831329346
1856,1.621694803237915
1857,1.6219103336334229
1858,1.6219526529312134
1859,1.6217126846313477
1860,1.6218246221542358
1861,1.6217187643051147
1862,1.6217679977416992
1863,1.6217683553695679
1864,1.6217793226242065
1865,1.6219898462295532
1866,1.6218963861465454
1867,1.6218544244766235
1868,1.6218160390853882
1869,1.6217695474624634
1870,1.6218750476837158
1871,1.6216169595718384
1872,1.6219027042388916
1873,1.6218773126602173
1874,1.6218481063842773
1875,1.6218241453170776
1876,1.6215962171554565
1877,1.6218194961547852
1878,1.6218212842941284
1879,1.6216379404067993
1880,1.6217329502105713
1881,1.6217126846313477
1882,1.6219269037246704
1883,1.621934175491333
1884,1.6218254566192627
1885,1.621767282485962
1886,1.6218584775924683
1887,1.621862769126892
1888,1.6216907501220703
1889,1.6216710805892944
1890,1.6218374967575073
1891,1.6219313144683838
1892,1.6218239068984985
1893,1.6217809915542603
1894,1.6219482421875
1895,1.6216152906417847
1896,1.6217783689498901
1897,1.6218092441558838
1898,1.6216974258422852
1899,1.6216768026351929
1900,1.6217033863067627
1901,1.6218489408493042
1902,1.6215988397598267
1903,1.6218675374984741
1904,1.6217237710952759
1905,1.6217892169952393
1906,1.6217600107192993
1907,1.6218140125274658
1908,1.6217784881591797
1909,1.6217683553695679
1910,1.6217615604400635
1911,1.6218003034591675
1912,1.6217594146728516
1913,1.6219816207885742
1914,1.6218805313110352
1915,1.62173330783844
1916,1.6218351125717163
1917,1.621601939201355
1918,1.621787428855896
1919,1.6219011545181274
1920,1.6218225955963135
1921,1.6218671798706055
1922,1.6219068765640259
1923,1.6217577457427979
1924,1.6216567754745483
1925,1.6218889951705933
1926,1.6219295263290405
1927,1.6217174530029297
